file,obs_id,instrument,filter,x,y,ra,dec,flux,flux_err,peak,snr,concentration,asymmetry,edge_density,eccentricity,has_nan,flags,anomaly_score,is_anomaly,cutout_path,key_features
/Users/rajeevkumar/Downloads/jwst/jwst_lab/data/products/test_jwst_image_1_i2d.fits,test_obs_1,NIRCAM,F115W,351.12863298984377,180.45162923189488,149.01442326148228,69.64663315417044,14385.271858215332,,716.9753494262695,71.12066513001983,0.6935973552254968,0.531339292259091,0.015615916375472542,5.532509368463828,False,high_ellipticity,0.6244672864647304,True,/Users/rajeevkumar/Downloads/jwst/jwst_lab/outputs/figures/cutouts/test_jwst_image_1_i2d_anomaly_164.png,"SNR=71.1, ecc=5.53, asym=0.53"
/Users/rajeevkumar/Downloads/jwst/jwst_lab/data/products/test_jwst_image_1_i2d.fits,test_obs_1,NIRCAM,F115W,389.0434792950689,418.92284399335716,149.00356160721182,69.67048278121568,-29.235107421875,,4262.7024002075195,422.8405205237352,0.0,0.876774245233293,-0.3903156383946372,1.0490171172178326,False,high_ellipticity,0.6219592163276153,True,/Users/rajeevkumar/Downloads/jwst/jwst_lab/outputs/figures/cutouts/test_jwst_image_1_i2d_anomaly_366.png,"SNR=422.8, ecc=1.05, asym=0.88"
/Users/rajeevkumar/Downloads/jwst/jwst_lab/data/products/test_jwst_image_1_i2d.fits,test_obs_1,NIRCAM,F115W,791.262274803819,27.520077113939788,148.88793664693816,69.63132755706962,-47.54749298095703,,35.530296325683594,3.5244423800224047,7.355299936081215,0.6977566071704905,0.019634620577128677,4.047237955196939,False,border;high_ellipticity;low_snr,0.6205860041890147,True,/Users/rajeevkumar/Downloads/jwst/jwst_lab/outputs/figures/cutouts/test_jwst_image_1_i2d_anomaly_32.png,"SNR=3.5, ecc=4.05, asym=0.70"
/Users/rajeevkumar/Downloads/jwst/jwst_lab/data/products/test_jwst_image_1_i2d.fits,test_obs_1,NIRCAM,F115W,242.9489706399129,505.32781456891115,149.04564440447325,69.67910984983614,7.141242980957031,,3074.0678787231445,304.9334295308322,-0.09895892429877608,0.8060752655185901,16.81534182205352,0.4524628684344755,False,none,0.6153946170313652,True,/Users/rajeevkumar/Downloads/jwst/jwst_lab/outputs/figures/cutouts/test_jwst_image_1_i2d_anomaly_447.png,"SNR=304.9, ecc=0.45, asym=0.81"
/Users/rajeevkumar/Downloads/jwst/jwst_lab/data/products/test_jwst_image_1_i2d.fits,test_obs_1,NIRCAM,F115W,909.9814230116373,850.8133181327158,148.8533823574889,69.71363774641107,50.21886444091797,,653.694465637207,64.84349179526707,1.0931158836083423,0.8481974743511488,24.64889503257025,0.0,False,none,0.6121083987097234,True,/Users/rajeevkumar/Downloads/jwst/jwst_lab/outputs/figures/cutouts/test_jwst_image_1_i2d_anomaly_779.png,"SNR=64.8, ecc=0.00, asym=0.85"
/Users/rajeevkumar/Downloads/jwst/jwst_lab/data/products/test_jwst_image_1_i2d.fits,test_obs_1,NIRCAM,F115W,358.40294654376083,453.36980322177124,149.0123882142454,69.67392549460301,15.721504211425781,,4262.7024002075195,422.8405205237352,0.24805882738213594,0.8642858989092895,-0.15372807036733685,0.0,False,none,0.6087622555915226,True,/Users/rajeevkumar/Downloads/jwst/jwst_lab/outputs/figures/cutouts/test_jwst_image_1_i2d_anomaly_402.png,"SNR=422.8, ecc=0.00, asym=0.86"
/Users/rajeevkumar/Downloads/jwst/jwst_lab/data/products/test_jwst_image_1_i2d.fits,test_obs_1,NIRCAM,F115W,128.44028872999684,792.4058748956398,149.0787668314166,69.70780004459752,-12.607704162597656,,737.6939163208008,73.17585190772284,0.3123774613707394,0.8375024329487858,7.032025768914295,7.038165540234336,False,high_ellipticity,0.6025493977676076,True,/Users/rajeevkumar/Downloads/jwst/jwst_lab/outputs/figures/cutouts/test_jwst_image_1_i2d_anomaly_724.png,"SNR=73.2, ecc=7.04, asym=0.84"
/Users/rajeevkumar/Downloads/jwst/jwst_lab/data/products/test_jwst_image_1_i2d.fits,test_obs_1,NIRCAM,F115W,866.0293191785457,765.9708462430887,148.8661001466409,69.70516133898626,14918.268562316895,,671.7002639770508,66.62958437871703,0.4761802294161196,0.3911677095579354,-0.5436672165099368,1.6930295995590552,False,high_ellipticity,0.6010944759678047,True,/Users/rajeevkumar/Downloads/jwst/jwst_lab/outputs/figures/cutouts/test_jwst_image_1_i2d_anomaly_700.png,"SNR=66.6, ecc=1.69, asym=0.39"
/Users/rajeevkumar/Downloads/jwst/jwst_lab/data/products/test_jwst_image_2_i2d.fits,test_obs_2,NIRCAM,F200W,389.57454652739847,557.0957176349647,149.00343151208958,69.68430009636204,-0.886810302734375,,3559.9453048706055,350.6734282104775,25.740537689362366,0.8528477191384708,3.2849608532341406,1.004425449402538,False,high_ellipticity,0.6749793736551807,True,/Users/rajeevkumar/Downloads/jwst/jwst_lab/outputs/figures/cutouts/test_jwst_image_2_i2d_anomaly_469.png,"SNR=350.7, ecc=1.00, asym=0.85"
/Users/rajeevkumar/Downloads/jwst/jwst_lab/data/products/test_jwst_image_2_i2d.fits,test_obs_2,NIRCAM,F200W,573.4890211917883,222.58947733681566,148.95048796293767,69.65085203138557,26.661544799804688,,973.980827331543,95.94225935559527,1.3125453416289337,0.8730880118971441,32.82799029587089,1.01759568366427,False,high_ellipticity,0.6603956267994567,True,/Users/rajeevkumar/Downloads/jwst/jwst_lab/outputs/figures/cutouts/test_jwst_image_2_i2d_anomaly_172.png,"SNR=95.9, ecc=1.02, asym=0.87"
